FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
24/08/11,TLA,CO,,1.0,1.0,0.9,0.7,0.8,0.9,1.2,2.0,2.0,1.7,1.2,1.1,1.1,1.0,1.1,0.9,0.9,0.9,0.9,1.0,1.2,1.4,1.4,1.2
24/08/11,TLA,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,TLA,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,TLA,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,TLA,O3,,0.009,0.009,0.009,0.010,0.010,0.009,0.009,0.008,0.009,0.009,0.009,0.009,0.010,0.011,0.011,0.012,0.013,0.013,0.012,0.011,0.009,0.009,0.009,0.009
24/08/11,TLA,PM10,,7.1,4.7,5.9,5.0,4.9,5.0,7.2,10.9,19.6,8.7,17.2,17.6,16.1,12.2,11.2,12.6,16.7,13.8,17.6,12.9,17.4,33.4,35.4,33.2
24/08/11,TLA,SO2,,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
24/08/11,VAL,CO,,0.5,0.5,0.4,0.3,0.3,0.3,0.4,0.7,1.1,1.3,0.7,0.6,0.6,Cal.,0.5,0.4,0.4,0.4,0.4,0.5,0.6,0.5,0.3,0.4
24/08/11,VAL,NO,,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.006,0.023,0.029,0.009,0.006,0.008,0.006,0.006,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,VAL,NO2,,0.013,0.015,0.011,0.004,0.003,0.004,0.007,0.016,0.018,0.019,0.011,0.010,0.011,0.010,0.009,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,VAL,NOX,,0.014,0.016,0.011,0.004,0.003,0.004,0.008,0.023,0.042,0.048,0.020,0.016,0.019,0.017,0.015,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/08/11,VAL,O3,,0.012,0.010,0.017,0.023,0.021,0.018,0.015,0.007,0.005,0.007,0.017,0.027,0.026,0.036,0.040,0.044,0.049,0.041,0.038,0.025,0.014,0.015,0.021,0.016
24/08/11,VAL,PM10,,5.4,5.2,4.6,2.2,4.3,4.1,4.9,4.6,5.8,7.4,7.2,7.1,7.1,4.8,2.5,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
24/08/11,VAL,SO2,,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,AGU,CO,,0.8,0.6,0.4,0.4,0.5,0.6,1.0,1.7,2.5,2.3,1.2,0.9,0.9,0.8,0.9,0.7,0.7,0.7,0.8,1.0,0.8,1.0,0.6,0.5
25/08/11,AGU,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,AGU,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,AGU,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,AGU,O3,,0.008,0.008,0.013,0.011,0.008,0.007,0.005,0.004,0.003,0.008,0.021,0.030,0.033,0.047,0.051,0.046,0.051,0.049,0.040,0.037,0.029,0.017,0.033,0.036
25/08/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,AGU,SO2,,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.004,0.006,0.007,0.006,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002
25/08/11,ATM,CO,,0.8,0.5,0.5,0.5,0.5,0.7,1.4,3.2,3.4,1.3,1.0,0.7,0.7,0.6,0.7,0.7,0.8,0.6,0.8,1.0,1.3,1.3,1.0,0.6
25/08/11,ATM,NO,,0.003,0.001,0.002,0.001,0.002,0.003,0.015,0.061,0.103,0.043,0.008,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.001
25/08/11,ATM,NO2,,0.047,0.038,0.036,0.034,0.035,0.039,0.051,0.062,0.067,0.060,0.055,0.043,0.039,0.037,0.038,0.036,0.039,0.038,0.040,0.045,0.058,0.069,0.065,0.045
25/08/11,ATM,NOX,,0.051,0.039,0.038,0.036,0.037,0.043,0.067,0.124,0.171,0.104,0.064,0.045,0.041,0.039,0.039,0.038,0.040,0.040,0.041,0.047,0.061,0.073,0.068,0.047
25/08/11,ATM,O3,,0.009,0.014,0.011,0.012,0.014,0.006,0.001,0.000,0.001,0.007,0.019,0.029,0.036,0.045,0.048,0.053,0.057,0.054,0.050,0.042,0.025,0.017,0.022,0.052
25/08/11,ATM,PM10,,33.2,12.4,12.6,7.7,3.2,8.4,12.2,29.0,76.9,29.6,20.8,16.3,11.1,11.6,8.7,10.1,15.3,12.2,13.9,30.6,37.7,48.4,33.4,35.6
25/08/11,ATM,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
25/08/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,CEN,NO,,0.011,0.001,0.003,0.000,0.002,0.000,0.029,0.100,0.097,0.035,0.014,0.007,0.006,0.005,0.009,0.005,0.007,0.004,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,CEN,NO2,,0.042,0.031,0.037,0.033,0.028,0.034,0.047,0.043,0.044,0.038,0.034,0.030,0.031,0.027,0.029,0.031,0.031,0.028,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,CEN,NOX,,0.053,0.032,0.040,0.033,0.026,0.034,0.076,0.143,0.141,0.073,0.048,0.037,0.037,0.032,0.038,0.036,0.038,0.032,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,CEN,O3,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.039,0.046,0.054,0.053,0.055,0.042,0.035,0.016,0.012,0.006,0.049
25/08/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,LDO,CO,,0.9,0.6,0.6,0.6,0.7,0.9,1.5,2.3,1.7,1.1,0.9,1.0,0.8,0.9,0.9,1.0,1.0,1.2,1.0,1.1,1.0,1.1,1.1,0.8
25/08/11,LDO,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,LDO,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,LDO,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,LDO,O3,,0.018,0.022,0.022,0.020,0.019,0.012,0.008,0.009,0.012,0.021,0.026,0.034,0.048,0.051,0.057,0.059,0.060,0.059,0.063,0.065,0.048,0.030,0.029,0.059
25/08/11,LDO,PM10,,21.4,13.6,2.7,3.0,7.5,10.8,19.2,39.7,61.6,48.3,24.4,26.6,26.6,26.5,25.2,13.1,23.8,21.2,16.9,42.5,44.9,53.6,43.4,12.1
25/08/11,LDO,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
25/08/11,MIR,CO,,0.2,0.2,0.2,0.3,0.4,0.6,1.1,2.2,1.8,1.9,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.5,0.7,0.6,0.3,0.3
25/08/11,MIR,NO,,0.008,0.002,0.005,0.003,0.003,0.009,0.033,0.084,0.057,0.061,0.008,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.002,0.002,0.002,0.010,0.005,0.003
25/08/11,MIR,NO2,,0.042,0.031,0.019,0.024,0.027,0.033,0.042,0.053,0.053,0.059,0.028,0.027,0.023,0.023,0.022,0.019,0.018,0.022,0.023,0.035,0.040,0.045,0.026,0.039
25/08/11,MIR,NOX,,0.049,0.030,0.014,0.021,0.024,0.041,0.075,0.137,0.112,0.121,0.036,0.029,0.022,0.021,0.021,0.016,0.015,0.020,0.021,0.033,0.038,0.054,0.021,0.036
25/08/11,MIR,O3,,0.000,0.008,0.012,0.005,0.000,0.000,0.000,0.000,0.000,0.003,0.017,0.025,0.033,0.046,0.048,0.049,0.052,0.051,0.048,0.042,0.029,0.002,0.013,0.000
25/08/11,MIR,PM10,,28.8,10.5,4.1,5.6,6.9,6.5,7.8,18.5,50.0,59.5,28.7,28.8,29.0,24.4,24.0,19.4,19.4,21.8,22.5,39.8,71.0,-0.1,23.0,17.4
25/08/11,MIR,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.007,0.009,0.009,0.008,0.008,0.008,0.007,0.009,0.009,0.009,0.010,0.010,0.009,0.006,0.001,0.001
25/08/11,OBL,CO,,1.3,1.2,1.3,1.3,1.3,1.6,2.3,3.0,2.6,1.9,1.6,1.5,1.6,1.4,1.5,1.5,1.6,1.5,1.7,2.5,2.5,2.6,2.3,1.5
25/08/11,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,OBL,O3,,0.024,0.025,0.026,0.027,0.027,0.016,0.013,0.012,0.014,0.020,0.027,0.039,0.045,0.048,0.053,0.058,0.057,0.060,0.057,0.050,0.034,0.023,0.023,0.064
25/08/11,OBL,PM10,,78.1,21.5,12.7,0.2,5.5,12.4,20.4,58.7,169.2,13.6,38.1,25.8,36.3,32.6,50.0,53.1,34.1,26.0,59.7,55.1,230.0,138.4,102.4,68.7
25/08/11,OBL,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
25/08/11,TLA,CO,,1.2,1.0,1.0,1.0,1.0,1.1,1.5,2.3,2.4,1.8,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1.0,1.1,1.2,1.5,1.7,1.5,1.2
25/08/11,TLA,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,TLA,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,TLA,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
25/08/11,TLA,O3,,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.009,0.009,0.009,0.010,0.013,0.014,0.015,0.016,0.015,0.015,0.016,0.014,0.010,0.009,0.013
25/08/11,TLA,PM10,,25.9,8.0,3.4,4.4,4.5,5.7,10.8,18.7,32.0,26.0,22.3,21.1,18.3,21.6,21.7,16.5,18.7,12.6,22.4,25.6,62.5,64.2,56.7,15.9
25/08/11,TLA,SO2,,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.005,0.004,0.004
25/08/11,VAL,CO,,0.7,0.5,0.5,0.6,0.4,0.4,0.5,0.9,1.4,1.3,0.7,0.5,0.5,0.6,0.8,0.7,0.6,0.7,0.7,0.8,1.0,0.9,0.7,0.7
25/08/11,VAL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.002,0.001,0.001,0.002,0.002
25/08/11,VAL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.010,0.009,0.010,0.012,0.011,0.010,0.010,0.015,0.022,0.030,0.024,0.015,0.013
25/08/11,VAL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.011,0.010,0.011,0.013,0.012,0.009,0.010,0.016,0.024,0.031,0.023,0.013,0.011
25/08/11,VAL,O3,,0.007,0.013,0.012,0.007,0.012,0.015,0.013,0.004,0.004,0.011,0.025,0.037,Cal.,0.050,0.056,0.062,0.066,0.065,0.059,0.041,0.032,0.032,0.039,0.050
25/08/11,VAL,PM10,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
25/08/11,VAL,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,AGU,CO,,0.6,0.8,0.5,0.5,0.5,0.7,1.1,1.1,1.1,1.7,1.4,1.1,0.9,0.8,1.0,1.0,0.9,1.0,0.9,0.9,1.3,1.1,0.8,0.6
26/08/11,AGU,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,AGU,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,AGU,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,AGU,O3,,0.030,0.024,0.037,0.033,0.027,0.022,0.011,0.005,0.010,0.011,0.021,0.028,0.037,0.043,0.047,0.042,0.038,0.036,0.029,0.029,0.013,0.011,0.010,0.013
26/08/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,AGU,SO2,,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.003,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.003,0.002,0.002,0.002,0.004,0.003,0.003,0.002
26/08/11,ATM,CO,,0.9,0.6,0.5,0.5,0.7,0.9,1.2,2.0,1.9,1.3,0.9,0.9,0.8,0.8,0.8,0.9,0.9,1.0,1.2,1.2,1.8,1.8,1.2,1.4
26/08/11,ATM,NO,,0.001,0.001,0.001,0.001,0.002,0.001,0.004,0.019,0.027,0.012,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.004,0.010,0.006,0.009
26/08/11,ATM,NO2,,0.045,0.037,0.034,0.035,0.037,0.040,0.048,0.064,0.068,0.061,0.053,0.046,0.040,0.038,0.040,0.041,0.042,0.044,0.053,0.053,0.062,0.074,0.063,0.065
26/08/11,ATM,NOX,,0.047,0.038,0.035,0.037,0.039,0.041,0.053,0.085,0.096,0.074,0.058,0.048,0.042,0.040,0.042,0.042,0.043,0.046,0.055,0.055,0.067,0.085,0.070,0.075
26/08/11,ATM,O3,,0.034,0.045,0.043,0.041,0.032,0.020,0.010,0.001,0.003,0.010,0.022,0.033,0.039,0.045,0.048,0.051,0.054,0.046,0.030,0.030,0.013,0.005,0.005,0.002
26/08/11,ATM,PM10,,29.5,17.4,15.0,10.8,18.1,17.8,22.2,37.1,38.7,30.9,28.4,24.6,22.0,21.6,29.6,31.9,52.3,47.8,41.4,29.2,35.4,44.5,33.4,45.9
26/08/11,ATM,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
26/08/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,O3,,0.046,0.044,0.043,0.037,0.035,0.026,0.015,0.002,0.004,0.002,nr.,nr.,0.037,0.049,0.043,0.041,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,LDO,CO,,1.3,1.0,1.0,0.9,1.0,1.1,1.3,1.9,1.9,1.7,1.4,1.2,1.4,1.3,1.3,1.4,1.4,1.1,1.3,1.6,1.6,1.4,1.4,1.3
26/08/11,LDO,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,LDO,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,LDO,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,LDO,O3,,0.051,0.061,0.062,0.052,0.042,0.038,0.029,0.011,0.012,0.015,0.027,0.037,0.043,0.054,0.062,0.065,0.067,0.061,0.052,0.039,0.033,0.027,0.023,0.017
26/08/11,LDO,PM10,,32.5,20.3,18.5,20.8,20.2,18.9,26.7,59.2,87.9,84.8,59.7,46.1,44.5,34.4,37.1,21.6,45.3,42.2,37.5,31.5,42.0,34.3,20.1,17.3
26/08/11,LDO,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
26/08/11,MIR,CO,,0.5,0.4,0.3,0.3,0.5,0.6,1.0,1.4,1.5,1.2,0.7,0.4,0.4,0.3,0.3,0.4,0.3,0.5,0.7,0.7,0.9,0.7,0.6,0.6
26/08/11,MIR,NO,,,0.005,0.005,0.004,0.005,0.001,0.013,0.039,0.035,0.027,0.011,0.002,0.002,0.001,0.003,0.002,0.003,0.001,0.004,0.002,0.004,0.004,0.005,0.009
26/08/11,MIR,NO2,,0.042,0.036,0.028,0.023,0.027,0.037,0.055,0.066,0.058,0.047,0.035,0.023,0.023,0.020,0.018,0.027,0.024,0.029,0.039,0.040,0.051,0.034,0.045,0.044
26/08/11,MIR,NOX,,0.037,0.031,0.023,0.019,0.022,0.034,0.068,0.105,0.093,0.074,0.046,0.025,0.024,0.019,0.015,0.025,0.021,0.028,0.041,0.041,0.054,0.037,0.050,0.052
26/08/11,MIR,O3,,0.026,0.030,0.032,0.033,0.028,0.019,0.006,0.000,0.000,0.005,0.015,0.029,0.038,0.047,0.052,0.047,0.048,0.042,0.027,0.022,0.011,0.003,0.002,0.002
26/08/11,MIR,PM10,,29.7,28.5,25.4,17.9,21.9,29.8,29.6,49.9,51.2,48.5,47.1,36.8,35.6,32.9,28.8,31.3,38.7,56.1,35.6,47.0,50.9,-0.1,116.0,32.1
26/08/11,MIR,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
26/08/11,OBL,CO,,1.6,1.4,1.4,1.4,1.5,1.6,2.0,2.6,2.3,2.7,2.1,1.9,1.7,1.7,1.9,2.2,1.9,2.1,2.3,2.2,2.8,2.6,2.4,2.0
26/08/11,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,OBL,O3,,0.049,0.060,0.054,0.052,0.052,0.043,0.031,0.013,0.018,0.016,0.029,0.039,0.047,0.052,0.056,0.059,0.062,0.057,0.044,0.044,0.026,0.023,0.019,0.023
26/08/11,OBL,PM10,,57.9,38.6,49.9,11.3,13.1,36.9,53.6,91.2,40.6,131.9,46.7,59.4,13.0,43.1,46.0,31.2,42.8,131.2,65.4,41.4,61.4,172.1,67.6,80.9
26/08/11,OBL,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.001
26/08/11,TLA,CO,,1.0,0.9,0.8,0.8,0.8,0.8,1.2,1.8,2.2,1.5,1.3,1.1,1.0,1.0,0.9,1.0,0.9,0.9,1.1,1.3,1.4,1.3,1.1,1.0
26/08/11,TLA,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
26/08/11,TLA,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
