FECHA,CLAVE_EST,PARAMETRO,PROMEDIO
20/04/2002,OBL,CO,1.8833
20/04/2002,TLA,CO,1.7167
20/04/2002,VAL,CO,1.3667
21/04/2002,AGU,CO,0.7167
21/04/2002,ATM,CO,1.6667
21/04/2002,CEN,CO,1.7833
21/04/2002,LDO,CO,2.3333
21/04/2002,MIR,CO,1.4167
21/04/2002,OBL,CO,1.6833
21/04/2002,TLA,CO,1.475
21/04/2002,VAL,CO,1.2958
22/04/2002,AGU,CO,1.2333
22/04/2002,ATM,CO,1.8125
22/04/2002,CEN,CO,1.5792
22/04/2002,LDO,CO,2.3667
22/04/2002,MIR,CO,1.5208
22/04/2002,OBL,CO,1.175
22/04/2002,TLA,CO,2.4458
22/04/2002,VAL,CO,1.6042
23/04/2002,AGU,CO,1.4875
23/04/2002,ATM,CO,1.9375
23/04/2002,CEN,CO,1.9042
23/04/2002,LDO,CO,2.0958
23/04/2002,MIR,CO,0.9542
23/04/2002,OBL,CO,1.675
23/04/2002,TLA,CO,2.3333
23/04/2002,VAL,CO,1.6958
24/04/2002,AGU,CO,1.3542
24/04/2002,ATM,CO,2.0667
24/04/2002,CEN,CO,2.1
24/04/2002,LDO,CO,2.5583
24/04/2002,MIR,CO,0.4042
24/04/2002,OBL,CO,1.75
24/04/2002,TLA,CO,1.7792
24/04/2002,VAL,CO,1.8167
25/04/2002,AGU,CO,1.4917
25/04/2002,ATM,CO,2.2208
25/04/2002,CEN,CO,1.9583
25/04/2002,LDO,CO,2.9542
25/04/2002,MIR,CO,1.2458
25/04/2002,OBL,CO,1.7083
25/04/2002,TLA,CO,1.7917
25/04/2002,VAL,CO,1.6792
26/04/2002,AGU,CO,1.1417
26/04/2002,ATM,CO,1.8792
26/04/2002,CEN,CO,1.8958
26/04/2002,LDO,CO,1.8458
26/04/2002,MIR,CO,1.4042
26/04/2002,OBL,CO,1.8417
26/04/2002,TLA,CO,1.8083
26/04/2002,VAL,CO,1.3542
27/04/2002,AGU,CO,0.7792
27/04/2002,ATM,CO,1.6458
27/04/2002,CEN,CO,2.2292
27/04/2002,LDO,CO,2.2833
27/04/2002,MIR,CO,1.6667
27/04/2002,OBL,CO,1.7542
27/04/2002,TLA,CO,1.6417
27/04/2002,VAL,CO,1.2208
28/04/2002,AGU,CO,0.7375
28/04/2002,ATM,CO,1.4708
28/04/2002,CEN,CO,1.4125
28/04/2002,LDO,CO,2.2625
28/04/2002,MIR,CO,1.1708
28/04/2002,OBL,CO,1.8792
28/04/2002,TLA,CO,1.6542
28/04/2002,VAL,CO,1.2375
29/04/2002,AGU,CO,1.625
29/04/2002,ATM,CO,2.1167
29/04/2002,CEN,CO,1
29/04/2002,LDO,CO,2.1542
29/04/2002,MIR,CO,1.6542
29/04/2002,OBL,CO,2.1333
29/04/2002,TLA,CO,1.7
29/04/2002,VAL,CO,1.6042
30/04/2002,AGU,CO,1.3167
30/04/2002,ATM,CO,1.875
30/04/2002,CEN,CO,1.2292
30/04/2002,LDO,CO,2.4667
30/04/2002,MIR,CO,0.95
30/04/2002,OBL,CO,1.9083
30/04/2002,TLA,CO,2.2625
30/04/2002,VAL,CO,1.4583
01/05/2002,AGU,CO,0.5333
01/05/2002,ATM,CO,1.4
01/05/2002,CEN,CO,1.6083
01/05/2002,LDO,CO,1.8542
01/05/2002,MIR,CO,1.7167
01/05/2002,OBL,CO,1.6042
01/05/2002,TLA,CO,2.1292
01/05/2002,VAL,CO,1.1917
02/05/2002,AGU,CO,1.2
02/05/2002,ATM,CO,1.2875
02/05/2002,CEN,CO,2.0875
02/05/2002,LDO,CO,2.0458
02/05/2002,MIR,CO,1.5708
02/05/2002,OBL,CO,1.9083
02/05/2002,TLA,CO,1.5083
02/05/2002,VAL,CO,1.3792
03/05/2002,AGU,CO,1.1208
03/05/2002,ATM,CO,0.7
03/05/2002,CEN,CO,2.1917
03/05/2002,LDO,CO,2.2208
03/05/2002,MIR,CO,2.6458
03/05/2002,OBL,CO,1.9708
03/05/2002,TLA,CO,1.8917
03/05/2002,VAL,CO,1.475
04/05/2002,AGU,CO,1.1042
04/05/2002,ATM,CO,1.9417
04/05/2002,CEN,CO,1.8875
04/05/2002,LDO,CO,2.5125
04/05/2002,MIR,CO,1.2292
04/05/2002,OBL,CO,2.1125
04/05/2002,TLA,CO,3.6708
04/05/2002,VAL,CO,1.2917
05/05/2002,AGU,CO,0.7333
05/05/2002,ATM,CO,1.4375
05/05/2002,CEN,CO,1.6083
05/05/2002,LDO,CO,2.1333
05/05/2002,MIR,CO,1.9333
05/05/2002,OBL,CO,1.8167
05/05/2002,TLA,CO,1.275
05/05/2002,VAL,CO,1.2125
06/05/2002,AGU,CO,1.3417
06/05/2002,ATM,CO,1.8292
06/05/2002,CEN,CO,2.1625
06/05/2002,LDO,CO,2.8292
06/05/2002,MIR,CO,2.1417
06/05/2002,OBL,CO,2.2417
06/05/2002,TLA,CO,1.7375
06/05/2002,VAL,CO,0
07/05/2002,AGU,CO,1.4792
07/05/2002,ATM,CO,2.1208
07/05/2002,CEN,CO,2.3208
07/05/2002,LDO,CO,2.275
07/05/2002,MIR,CO,2.55
07/05/2002,OBL,CO,2.2792
07/05/2002,TLA,CO,1.8917
07/05/2002,VAL,CO,1.3958
08/05/2002,AGU,CO,1.0167
08/05/2002,ATM,CO,1.7917
08/05/2002,CEN,CO,2.1667
08/05/2002,LDO,CO,2.1417
08/05/2002,MIR,CO,1.6083
08/05/2002,OBL,CO,1.9833
08/05/2002,TLA,CO,1.7875
08/05/2002,VAL,CO,1.3292
09/05/2002,AGU,CO,1.5917
09/05/2002,ATM,CO,1.4083
09/05/2002,CEN,CO,1.8708
09/05/2002,LDO,CO,1.95
09/05/2002,MIR,CO,2.3375
09/05/2002,OBL,CO,1.3042
09/05/2002,TLA,CO,2.3375
09/05/2002,VAL,CO,1.4875
10/05/2002,AGU,CO,1.5875
10/05/2002,ATM,CO,1.975
10/05/2002,CEN,CO,2.1792
10/05/2002,LDO,CO,2.375
10/05/2002,MIR,CO,2.625
10/05/2002,OBL,CO,1.5583
10/05/2002,TLA,CO,2.7583
10/05/2002,VAL,CO,1.8458
11/05/2002,AGU,CO,1.2958
11/05/2002,ATM,CO,1.8292
11/05/2002,CEN,CO,1.8875
11/05/2002,LDO,CO,1.8333
11/05/2002,MIR,CO,1.4458
11/05/2002,OBL,CO,1.9792
11/05/2002,TLA,CO,2.9583
11/05/2002,VAL,CO,1.1083
12/05/2002,AGU,CO,0.6083
12/05/2002,ATM,CO,1.3
12/05/2002,CEN,CO,1.6333
12/05/2002,LDO,CO,2.6292
12/05/2002,MIR,CO,1.3875
12/05/2002,OBL,CO,1.625
12/05/2002,TLA,CO,1.5792
12/05/2002,VAL,CO,0
13/05/2002,AGU,CO,1
13/05/2002,ATM,CO,1.4417
13/05/2002,CEN,CO,1.7458
13/05/2002,LDO,CO,2.075
13/05/2002,MIR,CO,2.6625
13/05/2002,OBL,CO,1.3375
13/05/2002,TLA,CO,1.2542
13/05/2002,VAL,CO,0
14/05/2002,AGU,CO,1.0417
14/05/2002,ATM,CO,1.2833
14/05/2002,CEN,CO,1.6958
14/05/2002,LDO,CO,1.9875
14/05/2002,MIR,CO,0.9792
14/05/2002,OBL,CO,1.1458
14/05/2002,TLA,CO,1.7833
14/05/2002,VAL,CO,0
15/05/2002,AGU,CO,1.1333
15/05/2002,ATM,CO,1.3458
15/05/2002,CEN,CO,2.0958
15/05/2002,LDO,CO,2.3833
15/05/2002,MIR,CO,1.3708
15/05/2002,OBL,CO,1.4875
15/05/2002,TLA,CO,1.2833
15/05/2002,VAL,CO,0.6417
16/05/2002,AGU,CO,1.575
16/05/2002,ATM,CO,2.0167
16/05/2002,CEN,CO,2.8958
16/05/2002,LDO,CO,2.025
16/05/2002,MIR,CO,1.2375
16/05/2002,OBL,CO,1.85
16/05/2002,TLA,CO,1.9292
16/05/2002,VAL,CO,1.5875
17/05/2002,AGU,CO,2.45
17/05/2002,ATM,CO,1.9458
17/05/2002,CEN,CO,2.4167
17/05/2002,LDO,CO,2.1458
17/05/2002,MIR,CO,1.5167
17/05/2002,OBL,CO,1.4167
17/05/2002,TLA,CO,2.2833
17/05/2002,VAL,CO,0.6042
18/05/2002,AGU,CO,1.5875
18/05/2002,ATM,CO,1.5708
18/05/2002,CEN,CO,1.8667
18/05/2002,LDO,CO,2.4667
18/05/2002,MIR,CO,1.95
18/05/2002,OBL,CO,2.0875
18/05/2002,TLA,CO,2.4083
18/05/2002,VAL,CO,0
19/05/2002,AGU,CO,0.5417
19/05/2002,ATM,CO,1.7458
19/05/2002,CEN,CO,1.55
19/05/2002,LDO,CO,2.3625
19/05/2002,MIR,CO,1.0875
19/05/2002,OBL,CO,0.9792
19/05/2002,TLA,CO,1.6458
19/05/2002,VAL,CO,0
20/05/2002,AGU,CO,1.0542
20/05/2002,ATM,CO,1.5
20/05/2002,CEN,CO,1.9125
20/05/2002,LDO,CO,2.25
20/05/2002,MIR,CO,1.3208
20/05/2002,OBL,CO,1.4583
20/05/2002,TLA,CO,1.2333
20/05/2002,VAL,CO,0
21/05/2002,AGU,CO,1.7083
21/05/2002,ATM,CO,1.9625
21/05/2002,CEN,CO,1.7833
21/05/2002,LDO,CO,0
21/05/2002,MIR,CO,1.7
21/05/2002,OBL,CO,1.4417
21/05/2002,TLA,CO,1.4208
21/05/2002,VAL,CO,0
22/05/2002,AGU,CO,1.225
22/05/2002,ATM,CO,1.5167
22/05/2002,CEN,CO,1.8875
22/05/2002,LDO,CO,1.3458
22/05/2002,MIR,CO,1.4958
22/05/2002,OBL,CO,2.0083
22/05/2002,TLA,CO,2.0375
22/05/2002,VAL,CO,0
23/05/2002,AGU,CO,0.9
23/05/2002,ATM,CO,1.4833
23/05/2002,CEN,CO,1.7667
23/05/2002,LDO,CO,1.8917
23/05/2002,MIR,CO,1.0083
23/05/2002,OBL,CO,1.3208
23/05/2002,TLA,CO,1.35
23/05/2002,VAL,CO,0
24/05/2002,AGU,CO,1.0875
24/05/2002,ATM,CO,1.3458
24/05/2002,CEN,CO,1.6708
24/05/2002,LDO,CO,1.975
24/05/2002,MIR,CO,1.7625
24/05/2002,OBL,CO,1.3625
24/05/2002,TLA,CO,1.4167
24/05/2002,VAL,CO,0.8083
25/05/2002,AGU,CO,2.0458
25/05/2002,ATM,CO,1.5667
25/05/2002,CEN,CO,1.8792
25/05/2002,LDO,CO,1.9375
25/05/2002,MIR,CO,1.3083
25/05/2002,OBL,CO,1.7542
25/05/2002,TLA,CO,1.9083
25/05/2002,VAL,CO,1.6333
26/05/2002,AGU,CO,0.8292
26/05/2002,ATM,CO,1.3583
26/05/2002,CEN,CO,1.4
26/05/2002,LDO,CO,1.9875
26/05/2002,MIR,CO,1.1542
26/05/2002,OBL,CO,2.0042
26/05/2002,TLA,CO,1.3792
26/05/2002,VAL,CO,1.3125
27/05/2002,AGU,CO,1.25
27/05/2002,ATM,CO,1.9875
27/05/2002,CEN,CO,1.9792
27/05/2002,LDO,CO,2.4167
27/05/2002,MIR,CO,2.075
27/05/2002,OBL,CO,1.7708
27/05/2002,TLA,CO,2.1917
27/05/2002,VAL,CO,1.5667
28/05/2002,AGU,CO,1.1708
28/05/2002,ATM,CO,1.5833
28/05/2002,CEN,CO,1.5625
28/05/2002,LDO,CO,2.6167
28/05/2002,MIR,CO,1.5292
28/05/2002,OBL,CO,1.8917
28/05/2002,TLA,CO,2.0125
28/05/2002,VAL,CO,1.2667
29/05/2002,AGU,CO,1.5875
29/05/2002,ATM,CO,2.1667
29/05/2002,CEN,CO,2.7708
29/05/2002,LDO,CO,2.075
29/05/2002,MIR,CO,1.9
29/05/2002,OBL,CO,2.3917
29/05/2002,TLA,CO,2.0292
29/05/2002,VAL,CO,1.75
30/05/2002,AGU,CO,1.6417
30/05/2002,ATM,CO,2.5667
30/05/2002,CEN,CO,2.1708
30/05/2002,LDO,CO,2.1833
30/05/2002,MIR,CO,1.975
30/05/2002,OBL,CO,2.3292
30/05/2002,TLA,CO,2.525
30/05/2002,VAL,CO,1.7792
31/05/2002,AGU,CO,1.0083
31/05/2002,ATM,CO,1.5375
31/05/2002,CEN,CO,2.3833
31/05/2002,LDO,CO,2.1167
31/05/2002,MIR,CO,1.625
31/05/2002,OBL,CO,2.5208
31/05/2002,TLA,CO,1.2583
31/05/2002,VAL,CO,1.5083
01/06/2002,AGU,CO,0.6375
01/06/2002,ATM,CO,0.7542
01/06/2002,CEN,CO,1.7625
01/06/2002,LDO,CO,1.8
01/06/2002,MIR,CO,0.975
01/06/2002,OBL,CO,2.2917
01/06/2002,TLA,CO,1.8583
01/06/2002,VAL,CO,1.225
02/06/2002,AGU,CO,0.7875
02/06/2002,ATM,CO,1.2333
02/06/2002,CEN,CO,1.4917
02/06/2002,LDO,CO,1.7875
02/06/2002,MIR,CO,1.2625
02/06/2002,OBL,CO,1.2167
02/06/2002,TLA,CO,1.6125
02/06/2002,VAL,CO,1.2125
03/06/2002,AGU,CO,1
03/06/2002,ATM,CO,1.4042
03/06/2002,CEN,CO,1.6667
03/06/2002,LDO,CO,1.775
03/06/2002,MIR,CO,1.0708
03/06/2002,OBL,CO,1.6208
03/06/2002,TLA,CO,1.9417
03/06/2002,VAL,CO,0.4625
04/06/2002,AGU,CO,0.7042
04/06/2002,ATM,CO,1.2917
04/06/2002,CEN,CO,1.7875
04/06/2002,LDO,CO,1.9417
04/06/2002,MIR,CO,0.8958
04/06/2002,OBL,CO,1.4958
04/06/2002,TLA,CO,1.3208
04/06/2002,VAL,CO,0.8542
05/06/2002,AGU,CO,1.2125
05/06/2002,ATM,CO,1.4667
05/06/2002,CEN,CO,1.9333
05/06/2002,LDO,CO,2.05
05/06/2002,MIR,CO,2.0625
05/06/2002,OBL,CO,2.0917
05/06/2002,TLA,CO,2.525
05/06/2002,VAL,CO,1.4292
06/06/2002,AGU,CO,1.0458
06/06/2002,ATM,CO,1.3833
06/06/2002,CEN,CO,1.5542
06/06/2002,LDO,CO,1.8917
06/06/2002,MIR,CO,2.55
06/06/2002,OBL,CO,1.6667
06/06/2002,TLA,CO,1.6792
06/06/2002,VAL,CO,1.3583
07/06/2002,AGU,CO,1.5792
07/06/2002,ATM,CO,1.2458
07/06/2002,CEN,CO,1.5208
07/06/2002,LDO,CO,1.8833
07/06/2002,MIR,CO,1.6542
07/06/2002,OBL,CO,1.625
07/06/2002,TLA,CO,1.6833
07/06/2002,VAL,CO,1.3875
08/06/2002,AGU,CO,0.9083
08/06/2002,ATM,CO,1.5333
08/06/2002,CEN,CO,1.7667
08/06/2002,LDO,CO,2.175
08/06/2002,MIR,CO,2.4583
08/06/2002,OBL,CO,1.7792
08/06/2002,TLA,CO,2.0208
08/06/2002,VAL,CO,1.45
09/06/2002,AGU,CO,0.7292
09/06/2002,ATM,CO,1.6667
09/06/2002,CEN,CO,1.6958
09/06/2002,LDO,CO,2.2792
09/06/2002,MIR,CO,1.9167
09/06/2002,OBL,CO,1.6167
09/06/2002,TLA,CO,1.6417
09/06/2002,VAL,CO,1.4542
10/06/2002,AGU,CO,0.9458
10/06/2002,ATM,CO,1.5667
10/06/2002,CEN,CO,1.8792
10/06/2002,LDO,CO,3.1125
10/06/2002,MIR,CO,2.3708
10/06/2002,OBL,CO,1.375
10/06/2002,TLA,CO,1.9292
10/06/2002,VAL,CO,1.525
11/06/2002,AGU,CO,1.9375
11/06/2002,ATM,CO,1.575
11/06/2002,CEN,CO,1.875
11/06/2002,LDO,CO,2.0833
11/06/2002,MIR,CO,2.8542
11/06/2002,OBL,CO,1.3208
11/06/2002,TLA,CO,1.8917
11/06/2002,VAL,CO,1.4083
12/06/2002,AGU,CO,1.2333
12/06/2002,ATM,CO,1.4708
12/06/2002,CEN,CO,1.9083
12/06/2002,LDO,CO,2.5125
12/06/2002,MIR,CO,1.825
12/06/2002,OBL,CO,1.6417
12/06/2002,TLA,CO,2.1083
12/06/2002,VAL,CO,1.3375
13/06/2002,AGU,CO,1.5042
13/06/2002,ATM,CO,1.3917
13/06/2002,CEN,CO,1.9125
13/06/2002,LDO,CO,2.9542
13/06/2002,MIR,CO,1.5125
13/06/2002,OBL,CO,1.4833
13/06/2002,TLA,CO,2.4042
13/06/2002,VAL,CO,1.4375
14/06/2002,AGU,CO,1.2875
14/06/2002,ATM,CO,1.7583
14/06/2002,CEN,CO,1.8708
14/06/2002,LDO,CO,2.2333
14/06/2002,MIR,CO,1.7417
14/06/2002,OBL,CO,2.2417
14/06/2002,TLA,CO,1.9042
14/06/2002,VAL,CO,1.7542
15/06/2002,AGU,CO,0.9667
15/06/2002,ATM,CO,1.8958
15/06/2002,CEN,CO,2.3375
15/06/2002,LDO,CO,2.6708
15/06/2002,MIR,CO,3.4458
15/06/2002,OBL,CO,2.0042
15/06/2002,TLA,CO,2.6458
15/06/2002,VAL,CO,1.7333
16/06/2002,AGU,CO,0.5458
16/06/2002,ATM,CO,1.3042
16/06/2002,CEN,CO,1.3708
16/06/2002,LDO,CO,2.6667
16/06/2002,MIR,CO,2.6917
16/06/2002,OBL,CO,1.7625
16/06/2002,TLA,CO,0.7958
16/06/2002,VAL,CO,1.2
17/06/2002,AGU,CO,1.3417
17/06/2002,ATM,CO,1.4167
17/06/2002,CEN,CO,1.7
17/06/2002,LDO,CO,2.9542
17/06/2002,MIR,CO,2.6958
17/06/2002,OBL,CO,1.3292
17/06/2002,TLA,CO,2.6083
17/06/2002,VAL,CO,1.3625
18/06/2002,AGU,CO,0.9167
18/06/2002,ATM,CO,1.7208
18/06/2002,CEN,CO,2.3
18/06/2002,LDO,CO,3.9792
18/06/2002,MIR,CO,2.6542
18/06/2002,OBL,CO,1.35
18/06/2002,TLA,CO,2.4458
18/06/2002,VAL,CO,1.6042
19/06/2002,AGU,CO,0.9583
19/06/2002,ATM,CO,1.7
19/06/2002,CEN,CO,2.175
19/06/2002,LDO,CO,4.75
19/06/2002,MIR,CO,3.15
19/06/2002,OBL,CO,1.3458
19/06/2002,TLA,CO,2.55
19/06/2002,VAL,CO,1.7708
20/06/2002,AGU,CO,2.0375
20/06/2002,ATM,CO,1.8375
20/06/2002,CEN,CO,1.8667
20/06/2002,LDO,CO,1.0417
20/06/2002,MIR,CO,1.975
20/06/2002,OBL,CO,1.8792
20/06/2002,TLA,CO,2.5917
20/06/2002,VAL,CO,1.6667
21/06/2002,AGU,CO,0.5083
21/06/2002,ATM,CO,1.4958
21/06/2002,CEN,CO,1.4792
21/06/2002,LDO,CO,1.3167
21/06/2002,MIR,CO,1.4083
21/06/2002,OBL,CO,1.3
21/06/2002,TLA,CO,1.1417
21/06/2002,VAL,CO,1.4833
22/06/2002,AGU,CO,0.5667
22/06/2002,ATM,CO,1.6083
22/06/2002,CEN,CO,1.9542
22/06/2002,LDO,CO,2.4083
22/06/2002,MIR,CO,2.5917
22/06/2002,OBL,CO,1.6125
22/06/2002,TLA,CO,1.7208
22/06/2002,VAL,CO,1.2667
23/06/2002,AGU,CO,0.6917
23/06/2002,ATM,CO,1.375
23/06/2002,CEN,CO,1.3583
23/06/2002,LDO,CO,2.3458
23/06/2002,MIR,CO,2.1167
23/06/2002,OBL,CO,2.0042
23/06/2002,TLA,CO,1.6042
23/06/2002,VAL,CO,1.2667
24/06/2002,AGU,CO,1.4292
24/06/2002,ATM,CO,1.425
24/06/2002,CEN,CO,1.8333
24/06/2002,LDO,CO,2.725
24/06/2002,MIR,CO,2.225
24/06/2002,OBL,CO,1.675
24/06/2002,TLA,CO,1.7458
24/06/2002,VAL,CO,1.5792
25/06/2002,AGU,CO,1.9042
25/06/2002,ATM,CO,1.5792
25/06/2002,CEN,CO,1.7125
25/06/2002,LDO,CO,2.125
25/06/2002,MIR,CO,1.1875
25/06/2002,OBL,CO,1.6125
25/06/2002,TLA,CO,1.9542
25/06/2002,VAL,CO,1.5167
26/06/2002,AGU,CO,1.2292
26/06/2002,ATM,CO,1.35
26/06/2002,CEN,CO,1.8292
26/06/2002,LDO,CO,2.5125
26/06/2002,MIR,CO,0.9625
26/06/2002,OBL,CO,1.2958
26/06/2002,TLA,CO,1.55
26/06/2002,VAL,CO,1.2708
27/06/2002,AGU,CO,1.0167
27/06/2002,ATM,CO,1.4625
27/06/2002,CEN,CO,1.6875
27/06/2002,LDO,CO,1.9583
27/06/2002,MIR,CO,1.5208
27/06/2002,OBL,CO,1.5333
27/06/2002,TLA,CO,1.6583
27/06/2002,VAL,CO,1.2
28/06/2002,AGU,CO,0.8958
28/06/2002,ATM,CO,1.5917
28/06/2002,CEN,CO,1.675
28/06/2002,LDO,CO,2.0708
28/06/2002,MIR,CO,1.9875
28/06/2002,OBL,CO,1.7375
28/06/2002,TLA,CO,2.2083
28/06/2002,VAL,CO,1.4083
29/06/2002,AGU,CO,0.65
29/06/2002,ATM,CO,1.65
29/06/2002,CEN,CO,1.9917
29/06/2002,LDO,CO,1.9167
29/06/2002,MIR,CO,1.5125
29/06/2002,OBL,CO,1.7167
29/06/2002,TLA,CO,1.9042
29/06/2002,VAL,CO,1.3583
30/06/2002,AGU,CO,0.6958
30/06/2002,ATM,CO,1.5292
30/06/2002,CEN,CO,1.4833
30/06/2002,LDO,CO,1.9208
30/06/2002,MIR,CO,1.3667
30/06/2002,OBL,CO,1.5875
30/06/2002,TLA,CO,1.6083
30/06/2002,VAL,CO,1.4208
01/07/2002,AGU,CO,1.8167
01/07/2002,ATM,CO,1.4958
01/07/2002,CEN,CO,2.0333
01/07/2002,LDO,CO,2.575
01/07/2002,MIR,CO,2.5083
01/07/2002,OBL,CO,2.075
01/07/2002,TLA,CO,3.1917
01/07/2002,VAL,CO,1.6417
02/07/2002,AGU,CO,1.1708
02/07/2002,ATM,CO,2.0333
02/07/2002,CEN,CO,2.4292
02/07/2002,LDO,CO,2.6833
02/07/2002,MIR,CO,1.6375
02/07/2002,OBL,CO,2.8417
02/07/2002,TLA,CO,1.4625
02/07/2002,VAL,CO,1.575
03/07/2002,AGU,CO,0.7875
03/07/2002,ATM,CO,1.3167
03/07/2002,CEN,CO,1.5667
03/07/2002,LDO,CO,2.3333
03/07/2002,MIR,CO,2.9292
03/07/2002,OBL,CO,2.7958
03/07/2002,TLA,CO,3.1125
03/07/2002,VAL,CO,1.2292
04/07/2002,AGU,CO,1.3375
04/07/2002,ATM,CO,1.3667
04/07/2002,CEN,CO,2.1083
04/07/2002,LDO,CO,2.1292
04/07/2002,MIR,CO,2.4375
04/07/2002,OBL,CO,2.1792
04/07/2002,TLA,CO,2.975
04/07/2002,VAL,CO,1.3583
05/07/2002,AGU,CO,0.625
05/07/2002,ATM,CO,2.0417
05/07/2002,CEN,CO,2.15
05/07/2002,LDO,CO,2.575
05/07/2002,MIR,CO,2.0333
05/07/2002,OBL,CO,1.5708
05/07/2002,TLA,CO,3.175
05/07/2002,VAL,CO,0.7458
06/07/2002,AGU,CO,1.1167
06/07/2002,ATM,CO,2.1042
06/07/2002,CEN,CO,2.8167
06/07/2002,LDO,CO,2.8167
06/07/2002,MIR,CO,3.1375
06/07/2002,OBL,CO,2.5333
06/07/2002,TLA,CO,1.1208
06/07/2002,VAL,CO,0
07/07/2002,AGU,CO,0.4625
07/07/2002,ATM,CO,1.8333
07/07/2002,CEN,CO,1.8792
07/07/2002,LDO,CO,2.4583
07/07/2002,MIR,CO,1.9917
07/07/2002,OBL,CO,1.7458
07/07/2002,TLA,CO,0.35
07/07/2002,VAL,CO,0
08/07/2002,AGU,CO,1.3125
08/07/2002,ATM,CO,2.1625
08/07/2002,CEN,CO,1.975
08/07/2002,LDO,CO,2.6583
08/07/2002,MIR,CO,2.475
08/07/2002,OBL,CO,2.2167
08/07/2002,TLA,CO,2.1167
08/07/2002,VAL,CO,1.5125
09/07/2002,AGU,CO,1.1583
09/07/2002,ATM,CO,1.6667
09/07/2002,CEN,CO,1.6417
09/07/2002,LDO,CO,2.0792
09/07/2002,MIR,CO,1.4042
09/07/2002,OBL,CO,1.5417
09/07/2002,TLA,CO,1.4958
09/07/2002,VAL,CO,1.4583
10/07/2002,AGU,CO,1
10/07/2002,ATM,CO,1.8
10/07/2002,CEN,CO,1.95
10/07/2002,LDO,CO,1.9667
10/07/2002,MIR,CO,1.9625
10/07/2002,OBL,CO,2.2125
10/07/2002,TLA,CO,2.1625
10/07/2002,VAL,CO,0
11/07/2002,AGU,CO,1.8583
11/07/2002,ATM,CO,1.7167
11/07/2002,CEN,CO,1.9792
11/07/2002,LDO,CO,2.4583
11/07/2002,MIR,CO,0.7167
11/07/2002,OBL,CO,1.5917
11/07/2002,TLA,CO,2.0667
11/07/2002,VAL,CO,0.0208
12/07/2002,AGU,CO,1.1292
12/07/2002,ATM,CO,2.0417
12/07/2002,CEN,CO,1.8958
12/07/2002,LDO,CO,2.4417
12/07/2002,MIR,CO,0
12/07/2002,OBL,CO,1.9208
12/07/2002,TLA,CO,1.9375
12/07/2002,VAL,CO,1.275
13/07/2002,AGU,CO,0.3125
13/07/2002,ATM,CO,1.6583
13/07/2002,CEN,CO,1.8458
13/07/2002,LDO,CO,2.8875
13/07/2002,MIR,CO,1.3667
13/07/2002,OBL,CO,2.1792
13/07/2002,TLA,CO,1.3708
13/07/2002,VAL,CO,1.5625
14/07/2002,AGU,CO,0.8208
14/07/2002,ATM,CO,1.8542
14/07/2002,CEN,CO,1.9125
14/07/2002,LDO,CO,2.3875
14/07/2002,MIR,CO,2.5125
14/07/2002,OBL,CO,2.3625
14/07/2002,TLA,CO,2.0917
14/07/2002,VAL,CO,1.5
15/07/2002,AGU,CO,1.8125
15/07/2002,ATM,CO,2.15
15/07/2002,CEN,CO,2.425
15/07/2002,LDO,CO,2.1667
15/07/2002,MIR,CO,2.0208
15/07/2002,OBL,CO,2.6625
15/07/2002,TLA,CO,1.4125
15/07/2002,VAL,CO,2.2958
16/07/2002,AGU,CO,0.6958
16/07/2002,ATM,CO,1.625
16/07/2002,CEN,CO,1.8542
16/07/2002,LDO,CO,2.0792
16/07/2002,MIR,CO,2.8583
16/07/2002,OBL,CO,1.6542
16/07/2002,TLA,CO,1.9333
16/07/2002,VAL,CO,1.6917
17/07/2002,AGU,CO,1.3167
17/07/2002,ATM,CO,1.6667
17/07/2002,CEN,CO,1.9458
17/07/2002,LDO,CO,2.5708
17/07/2002,MIR,CO,2.1042
17/07/2002,OBL,CO,1.8417
17/07/2002,TLA,CO,2.4292
17/07/2002,VAL,CO,1.7625
18/07/2002,AGU,CO,1.6917
18/07/2002,ATM,CO,2.05
18/07/2002,CEN,CO,2.0458
18/07/2002,LDO,CO,2.7333
18/07/2002,MIR,CO,2.5208
18/07/2002,OBL,CO,1.7333
18/07/2002,TLA,CO,2.6917
18/07/2002,VAL,CO,1.9417
19/07/2002,AGU,CO,0.9708
19/07/2002,ATM,CO,2.1917
19/07/2002,CEN,CO,2.1917
19/07/2002,LDO,CO,2.7583
19/07/2002,MIR,CO,2.6917
19/07/2002,OBL,CO,1.8458
19/07/2002,TLA,CO,1.8
19/07/2002,VAL,CO,2.0792
20/07/2002,AGU,CO,0.7
20/07/2002,ATM,CO,1.5792
20/07/2002,CEN,CO,1.475
20/07/2002,LDO,CO,2.1542
20/07/2002,MIR,CO,1.5375
20/07/2002,OBL,CO,1.5708
20/07/2002,TLA,CO,1.4
20/07/2002,VAL,CO,1.2833
21/07/2002,AGU,CO,0.7042
21/07/2002,ATM,CO,1.2667
21/07/2002,CEN,CO,1.3125
21/07/2002,LDO,CO,2.425
21/07/2002,MIR,CO,1.6875
21/07/2002,OBL,CO,1.2542
21/07/2002,TLA,CO,1.3708
21/07/2002,VAL,CO,1.3583
22/07/2002,AGU,CO,0.8417
22/07/2002,ATM,CO,1.6083
22/07/2002,CEN,CO,1.7542
22/07/2002,LDO,CO,2.0375
